1572623778885	873
1572958551105	861
1572958559299	860
1572959472853	862
1572960093413	803
1572961532665	876
1572961945648	875
1573647912168	837
1574072118924	879
1574072136958	877
1574252782988	878
1574252801802	871
1574252806594	865
1574252847580	687
1574252855523	863
1574253086892	686
1574253091076	777
1574253098281	791
1574253168198	789
1574253175605	797
1574253184177	761
1574253266989	799
1574253273679	795
1574253288111	810
1574253297925	809
1574253304475	807
1574253314852	817
1574253323474	828
1574253330301	814
1574253338762	815
1574253490472	829
1574253505277	827
1574253512814	831
1574253619495	790
1574253627382	806
1574253637671	798
1574253653253	843
1574253663715	844
1574253688339	826
1574253928946	858
1574253940397	869
1574253944157	868
1574867277929	856
1574938283495	864
1575031740298	866
1575031907142	867
1575031944065	846
1575033823575	800
1575034112089	834
1575034117127	812
1575035026047	796
1575035220485	835
1575035231676	813
