1609941858566	1344
1609941858569	1345
1610007859767	1309
1610007859770	1281
1610007859773	1328
1610007859775	1277
1610007859778	1264
1610007859781	1262
1610007859784	1333
1610007859786	1259
1610007859789	1274
1610007859792	1270
1610007859794	1267
1610007859797	1271
1610007859802	1235
1610007859805	1236
1610007859808	1220
1610007859811	1221
1610007859813	1222
1610007859816	1223
1610007859819	1234
1610007859824	1244
1610007859827	1239
1610007859829	1242
1610007859846	1325
1610007859848	1329
1610007859851	1294
1610007859854	1232
1610007859859	1336
1610024058487	1341
1610025858662	1350
1610637320354	1340
1611069858912	1363
1611137658521	1359
1611138258118	1358
