1601880858504	1215
1601880858506	1218
1601880858508	1219
1601880858510	1195
1601880858512	1211
1601880858514	1205
1601880858516	1209
1601880858518	1207
1601880858520	1203
1601880858522	1169
1601880858524	1202
1601881460451	1204
1601881460454	1159
1601881460456	1183
1601881460458	1171
1601881460460	1166
1601881460462	1136
1601881460464	1150
1601881460466	1151
1601881460468	1121
1601881460470	1156
1601881460472	1157
1601881460474	1164
1601881460476	1200
1601881460478	1196
1601881460480	1149
1601881460482	1144
1601881460484	1101
1601881460486	1128
1601881460489	1139
1601881460490	1140
1601881460492	1073
1601881460494	1132
1601881460496	1130
1601881460499	1058
1601881460501	1123
1601881460503	1122
1601881460505	1113
1601881460507	1114
1601881460508	918
1601881460510	1076
1601881460512	1107
1601881460514	1118
1601881460516	1066
1601881460518	1095
1601881460520	1088
1601881460522	1070
1601881460524	1074
1601881460526	1059
1601881460528	1079
1601881460530	1092
1601881460532	1091
1601881460534	1077
1601881460536	1067
1601881460538	1112
1601881460540	1111
1601881460542	1023
1601881460544	1022
1601881460546	1102
1601881460548	1099
1601881460550	1105
1601881460552	1104
1601881460554	1063
1601881460556	1097
1601881460559	1106
1601881460561	1108
1601881460563	1098
1601881460565	1109
1601881460569	1193
1601882058301	925
1602665058531	1227
1602665058533	1226
1602684858307	1228
1603715248665	1233
