1572623779275	873
1572958551504	861
1572958559668	860
1572959473262	862
1572960093784	803
1572961533033	876
1572961946055	875
1573647912541	837
1574072120840	879
1574072138612	877
1574252784758	878
1574252803474	871
1574252808206	865
1574252849348	687
1574252857117	863
1574253088622	686
1574253092717	777
1574253099845	791
1574253170013	789
1574253177371	797
1574253185701	761
1574253268725	799
1574253275201	795
1574253289641	810
1574253299415	809
1574253306015	807
1574253316405	817
1574253325027	828
1574253331849	814
1574253340411	815
1574253491976	829
1574253506804	827
1574253514332	831
1574253622240	790
1574253630132	806
1574253640459	798
1574253655887	843
1574253666373	844
1574253689743	826
1574253930429	858
1574253941937	869
1574253945711	868
1574867279473	856
1574938285135	864
1575031741844	866
1575031908702	867
1575031945611	846
1575033826699	800
1575034114916	834
1575034119728	812
1575035027629	796
1575035223578	835
1575035234297	813
