1583155325175	881
1583249813370	960
1583412524797	961
1583412532430	924
1583412536009	885
1583412565177	899
1583412580380	890
1583412585296	893
1583412590798	948
1583412596128	952
1583412620922	932
1583412625963	946
1583415864545	883
1583415869616	898
1583415987241	900
1583415991218	904
1583416008879	903
1583416015883	917
1583416110879	913
1583416120488	872
1583416125623	923
1583416130313	930
1583416135276	928
1583416144268	942
1583416647012	838
1583416650598	880
1583416654943	916
1583416664114	709
1583416668150	666
1583416671872	680
1583745051036	959
1583756567084	675
1583756570856	955
1583762457643	967
1583762460997	966
1583762464243	965
1583917062851	922
1583933394469	964
1584003466267	971
1584026720442	972
1584439030629	974
